gene_name	gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000285184	ENSG00000285184.5	85.8787114364247	0.400333796457669	0.531434232379758	0.753308259170618	0.451264696861994	0.743953908921212
HULC	ENSG00000285219.4	87.4280530195207	1.22170985537372	0.708120589688975	1.72528503359904	0.0844761177693673	0.327857630527767
RALY-AS1	ENSG00000285230.3	220.956008039071	0.311188476115762	0.659986678266986	0.471507208195309	0.63727857341223	0.85294130677254
ENSG00000285238	ENSG00000285238.2	773.591024458825	-0.861140872172792	0.534370122839197	-1.61150639859393	0.107069393720237	0.376937082135881
ENSG00000285245	ENSG00000285245.1	17.1239599556802	2.83726178535296	2.04336294288878	1.38852561422192	0.164977050624151	0.474739423967142
ENSG00000285257	ENSG00000285257.1	15.475061287505	0.551088188440276	1.02071309362919	0.539905083886854	0.589262491677709	0.82823571706956
ENSG00000285269	ENSG00000285269.2	13.4237531459088	5.84092370078328	1.67806691148588	3.48074541056966	0.000500020521637792	0.0103040322357036
TFAP2A-AS2	ENSG00000285278.1	90.6622056922115	1.39048830971847	0.611799209826344	2.27278539655707	0.023039115497191	0.151080136512462
ABCF2-H2BK1	ENSG00000285292.1	1789.88073201873	-0.25476439498394	0.466910400099479	-0.545638724109938	0.585314300152971	0.826365394233992
LINC00842	ENSG00000285294.1	479.587461353527	-0.505311471237752	0.56464752773016	-0.894914874185433	0.370832594904588	0.686517175412291
ENSG00000285304	ENSG00000285304.1	190.942985719471	-1.04214847981839	0.848272563307943	-1.22855379850364	0.219239146903199	0.545185635708549
ENSG00000285329	ENSG00000285329.1	13.6059014168713	-0.990978551822986	1.10164496166632	-0.899544396158319	0.368362759325408	0.684092437052554
TCF12-DT	ENSG00000285331.2	285.351531197867	-0.0171353747654576	0.498345733442028	-0.0343845118269703	0.972570533940833	0.990739882706731
ENSG00000285367	ENSG00000285367.3	29.3522648980375	2.52588100292281	0.998446878289347	2.52981010592215	0.0114124273967771	0.0977229998351284
ENSG00000285382	ENSG00000285382.1	55.2392407497308	1.03787979738154	0.711473372562211	1.45877532091448	0.144626957260184	0.444224445306123
ENSG00000285407	ENSG00000285407.1	45.5129444092708	1.01933061455457	0.856930778162221	1.18951336622618	0.234237714454155	0.560530388681468
GABPB1-IT1	ENSG00000285410.1	442.002212288519	0.827226566719837	0.405646184281853	2.0392810256168	0.0414219882418259	0.216559018516112
ENSG00000285416	ENSG00000285416.1	30.5954328178605	0.168295498549955	0.767867022443072	0.219172713023278	0.82651551058243	0.939472953005395
SOD2-OT1	ENSG00000285427.1	31.314028397241	-0.171118143429062	1.08323644277878	-0.157969337691501	0.874480960282565	0.959121392299707
POLR2J3	ENSG00000285437.2	495.899406643993	-0.473034138532151	0.45597599938731	-1.03741016888556	0.29954474118239	0.625848941538322
ENSG00000285444	ENSG00000285444.1	16.5882894317413	7.51887009265915	1.69281782508838	4.44162979691368	8.9280066387816e-06	0.000390338884846911
ENSG00000285458	ENSG00000285458.1	32.1611818876312	1.34212903399366	0.773682648876934	1.734728103237	0.0827889760793131	0.324469938148925
MKKS	ENSG00000285508.1	296.339514403132	-9.02525236276703	3.00298664207383	-3.00542541092833	0.00265209633953725	0.0355240156986604
TBCEL-TECTA	ENSG00000285509.1	20.0497991354739	0.0968050852524587	1.0028150925544	0.0965333349799055	0.923097000057343	0.975325566265451
ENSG00000285517	ENSG00000285517.1	374.485006408042	0.00281164459667198	0.489525212037177	0.0057436155023992	0.995417283064094	0.998310799418151
RELA-DT	ENSG00000285533.4	137.686783190602	0.568743084450094	0.621454354944763	0.915180785080581	0.360096730254699	0.676837568871856
ENSG00000285559	ENSG00000285559.1	15.8446637710196	0.213878630915763	0.961014310807411	0.222555094664584	0.82388178911964	0.938870365239083
ENSG00000285565	ENSG00000285565.1	2580.25662246921	0.954561718973179	0.474888641840383	2.01007485728417	0.0444232666755492	0.225331709617392
ENSG00000285571	ENSG00000285571.1	21.8876564307198	1.71072857751255	0.942840080410803	1.81444193247191	0.0696097149391902	0.29400025139516
ENSG00000285588	ENSG00000285588.1	93.9070097038286	0.984564067949095	1.13076127257669	0.870709045159948	0.383913038446774	0.696171873174104
ENSG00000285589	ENSG00000285589.1	242.032899166393	-0.7689865417583	0.454912365045571	-1.69040589099236	0.0909503288083784	0.343076402701741
ENSG00000285596	ENSG00000285596.1	25.6183236870452	-0.297033872877323	0.925592034145199	-0.320912304686848	0.74827684893797	0.907336510187012
ENSG00000285600	ENSG00000285600.2	28.8968139993109	-2.52603184557857	0.832569179043748	-3.0340203663074	0.00241318138351725	0.0332885676732506
ENSG00000285601	ENSG00000285601.1	21.7489411779307	1.78118890213919	0.957202929642593	1.86082683930383	0.0627686340078131	0.277997883495247
ENSG00000285602	ENSG00000285602.1	18.941758208348	0.883599575490407	0.930302130704199	0.949798507740233	0.342214644282549	0.661542318117479
ENSG00000285608	ENSG00000285608.1	387.415679979501	1.21909179017413	0.542541847672793	2.24700047637498	0.0246399966659193	0.156720712738803
ENSG00000285625	ENSG00000285625.1	86.7623566036941	-1.37217800517167	0.767358968102053	-1.78818266575492	0.0737465419958799	0.304524116831317
ENSG00000285628	ENSG00000285628.1	81.7022611109056	0.899800229192628	0.663376348783812	1.35639479888341	0.174973587243174	0.487805152314302
ENSG00000285634	ENSG00000285634.3	33.9021901124448	0.813767072063778	0.725289229338623	1.12198973753662	0.261866803362994	0.588929618886844
ENSG00000285641	ENSG00000285641.1	65.2493488242082	-0.172070846484633	0.809032246704221	-0.212687253426057	0.831570909595852	0.941764419849319
ENSG00000285644	ENSG00000285644.1	35.408301577161	1.13862148545977	0.715084509851837	1.59228940044539	0.111319693477489	0.385331292757672
ENSG00000285646	ENSG00000285646.2	123.488064589818	0.744440833525787	0.490133633128499	1.51885278464581	0.12879955591151	0.416568779444518
ENSG00000285658	ENSG00000285658.1	21.605844237178	1.26667093672687	0.935976068636747	1.3533155164659	0.175954854245201	0.489267866955304
ENSG00000285667	ENSG00000285667.1	15.5559284408562	1.17506102959274	0.987101070120545	1.19041612369972	0.233882878864982	0.560267920973208
ENSG00000285669	ENSG00000285669.1	34.5282073988768	-0.0198873320263909	0.79052316871074	-0.0251571779468842	0.979929593183698	0.993260250902848
ENSG00000285676	ENSG00000285676.3	21.1622035427945	1.13643282654436	1.14647797364639	0.99123825548076	0.321569254612568	0.643889034299074
ENSG00000285679	ENSG00000285679.2	24.493176340723	0.980254073515082	0.93769086851061	1.04539151060741	0.295842058707947	0.621535926936992
ENSG00000285693	ENSG00000285693.2	126.145340123174	0.772995080081794	0.632762968355959	1.22161870832957	0.221851850492808	0.547911974779439
ENSG00000285702	ENSG00000285702.1	22.6805685775716	1.41180373782069	0.919898997132811	1.53473777253924	0.124848253550018	0.409730227880465
ENSG00000285722	ENSG00000285722.1	53.6215272691045	-0.175147930529129	0.869140276160665	-0.201518598704028	0.840293088063339	0.945231826548475
MKKS	ENSG00000285723.1	300.195582196412	-0.839808230233284	0.550931151425363	-1.52434333774836	0.127422966543968	0.413995313258854
ENSG00000285725	ENSG00000285725.1	148.682399031788	-0.336537354793337	0.541389199648792	-0.621618153837673	0.534192981049355	0.798348922020947
ENSG00000285728	ENSG00000285728.3	95.5192958863292	-0.577897341051689	0.547825817420999	-1.05489249077792	0.291474496997876	0.617764268558005
ENSG00000285730	ENSG00000285730.1	20.9482576404027	-0.0135265257416162	0.896201793783104	-0.0150931696805885	0.987957850147874	0.995300509860035
ENSG00000285733	ENSG00000285733.1	42.6253897800733	1.61833368264053	0.784614116249137	2.06258547880454	0.0391520285738036	0.209141215925888
ENSG00000285744	ENSG00000285744.1	26.6865390548717	-0.564001361175631	0.96292096036086	-0.585719269174771	0.558064182903826	0.81116749670753
CDC42-AS1	ENSG00000285752.1	52.0829970307917	0.370410419662839	0.621807351683409	0.595699646618898	0.551375894328543	0.808421633819331
ENSG00000285756	ENSG00000285756.2	1089.63907255055	0.418326977217971	0.42759429913776	0.978326834715812	0.327912701902621	0.649023895409367
ENSG00000285763	ENSG00000285763.1	44.5688227255011	0.860559193407417	0.678200391108245	1.26888631249708	0.204481614785205	0.525441822248348
ENSG00000285778	ENSG00000285778.2	19.3337362292781	1.62997662489176	0.897430263494538	1.81627106996005	0.069328800771142	0.29329174622249
ANAPC1P2	ENSG00000285793.1	325.896084956698	0.390865700682531	0.508264085520127	0.769020892519962	0.441880907868654	0.737323884496819
ENSG00000285796	ENSG00000285796.1	160.862679545552	0.861550046931046	0.573132605795966	1.50322986027732	0.132779779934009	0.423687666004101
ENSG00000285803	ENSG00000285803.1	60.3368102709062	0.134809043064581	0.678686634524045	0.198632234977076	0.842550436151176	0.946339701820669
ENSG00000285804	ENSG00000285804.2	49.4781677160177	0.684057653173704	0.693688312792803	0.986116733637438	0.324075833069276	0.645952333478376
ENSG00000285805	ENSG00000285805.1	15.3634489852476	1.37538509481867	0.991486133967173	1.38719549139373	0.165382159891882	0.475076151026242
ENSG00000285813	ENSG00000285813.1	26.5408102040623	0.560425918525911	0.952354507904801	0.588463554143151	0.556221189988065	0.810459012140054
GET1-SH3BGR	ENSG00000285815.1	42.7011744595329	3.02861479212142	1.13174481331923	2.67605802693187	0.00744937463168858	0.0729971026503476
ENSG00000285816	ENSG00000285816.1	201.564780366779	-0.406211551588073	0.565844820070668	-0.717885075871758	0.472828150639622	0.759561408491919
CCDC15-DT	ENSG00000285825.2	73.4285661280952	1.21280752083787	0.616635334094404	1.96681483168493	0.0492045620521404	0.239296064253129
ENSG00000285827	ENSG00000285827.1	44.3569396171213	-0.0140381387751707	0.771686702183255	-0.0181915001715774	0.985486083396382	0.994926131559915
ENSG00000285847	ENSG00000285847.2	59.30948888907	0.336032596550744	0.792664879030945	0.423927696861697	0.67161854428871	0.871022838720938
ENSG00000285854	ENSG00000285854.1	17.0994348998773	0.549679202218452	1.05873617839798	0.519184300521587	0.603632225944663	0.835125814185829
ENSG00000285864	ENSG00000285864.1	31.1716129560112	-1.18858524086033	1.17912947175234	-1.00801927976063	0.31344520668731	0.637999198093117
ENSG00000285867	ENSG00000285867.1	23.7290759099641	0.0389874949938458	0.836794087535698	0.0465915039011106	0.962838803582995	0.987198376123863
ENSG00000285870	ENSG00000285870.1	18.5250580587439	1.14901190433687	0.933841192169047	1.23041467218644	0.218541861809343	0.544241390604925
ENSG00000285872	ENSG00000285872.3	26.2872281222976	1.03658394697052	0.87089455487418	1.19025195549681	0.233947378051694	0.560267920973208
ENSG00000285886	ENSG00000285886.1	56.4010573408567	1.82153676814416	0.692915221746446	2.62880177975179	0.00856862904550008	0.0807862101276704
ENSG00000285897	ENSG00000285897.1	26.2806812504133	-0.586001055567455	0.81922039843523	-0.715315508118157	0.474414107971345	0.760410095280303
ENSG00000285901	ENSG00000285901.2	136.440610806945	-1.49758450740479	0.621663055535517	-2.40899711518925	0.0159964244206541	0.121155907473171
ENSG00000285906	ENSG00000285906.2	132.019711208271	1.34113075224795	0.710959388718375	1.88636759501209	0.0592454361839588	0.267396514113697
ENSG00000285920	ENSG00000285920.2	17.4974952711133	-2.24370870825488	1.32437162070733	-1.69416851975168	0.0902332649612041	0.341444081759628
ENSG00000285932	ENSG00000285932.1	18.8969495092057	-0.438125857413904	0.908619472666397	-0.482188496498098	0.629672047958307	0.850044752208353
ENSG00000285942	ENSG00000285942.1	16.1551622248647	3.49007349842363	1.23961103647618	2.81545855572955	0.00487076789007745	0.0544337054013722
ENSG00000285943	ENSG00000285943.1	157.589205644319	0.733300251778652	0.518337663358415	1.41471535567655	0.157151970262259	0.46398313179524
ENSG00000285957	ENSG00000285957.1	14.1638744531725	0.585312520545876	1.49268599573668	0.392120326858837	0.694969309109765	0.883422449639104
ENSG00000285958	ENSG00000285958.1	59.5258024354117	0.237870664320762	0.69008976265423	0.344695251536353	0.73032348833609	0.899396687320981
NIPBL-DT	ENSG00000285967.1	476.387944898479	0.719556490108844	0.441024355237422	1.63155726336582	0.102772787392304	0.36833840857035
ENSG00000285976	ENSG00000285976.2	911.651449473461	-0.428205351779128	0.933601951530368	-0.458659443756743	0.646478742194855	0.857775718041466
ENSG00000285979	ENSG00000285979.1	78.7780543322108	-0.041722713124974	0.699539493943126	-0.0596431130568393	0.952439880213725	0.983383030844765
ENSG00000285991	ENSG00000285991.1	16.1760115673657	-0.411378362772383	1.1279758698925	-0.364704931863115	0.7153316767348	0.893566184605916
ENSG00000286001	ENSG00000286001.1	184.796695938189	0.0893225179848224	0.523857588667789	0.170509161109943	0.864609730336656	0.954767154898215
ENSG00000286011	ENSG00000286011.2	36.5950578856239	0.315610972881868	0.826743873807506	0.381751813204669	0.702645464012629	0.887844413278096
ENSG00000286018	ENSG00000286018.1	17.8010731918749	-1.90726224493165	1.03138231418688	-1.8492291545985	0.0644247305909723	0.28159477031489
NOTCH2NLB	ENSG00000286019.2	146.658856558237	0.545893754016455	0.510004845897261	1.07036973944052	0.284452914563254	0.611427303454976
LINC02822	ENSG00000286021.3	15.1146251901388	0.858211691706485	1.05831494475975	0.810922774884664	0.417410020373273	0.721111568063761
ENSG00000286033	ENSG00000286033.1	162.290891094347	0.727154945340106	0.518034551796031	1.40368039702961	0.160414042385599	0.468517282614316
ENSG00000286035	ENSG00000286035.1	14.6488129084747	0.380573620623207	1.01696971849793	0.374223158960246	0.708238295353067	0.890089459367716
ENSG00000286045	ENSG00000286045.1	15.2523114418667	0.853601411784885	1.19500869668491	0.714305606438576	0.475038226199314	0.760923450272789
ASDURF	ENSG00000286053.2	82.5907526267278	-0.569121997662354	0.797341195584391	-0.713774731337229	0.475366487106115	0.761056845171456
ENSG00000286058	ENSG00000286058.1	271.360544410071	0.778260441255441	0.772730575424177	1.00715626637166	0.313859685680339	0.638307408949893
ENSG00000286067	ENSG00000286067.1	103.819684699072	0.0794700477254272	0.54567647786704	0.145635831758889	0.884208879891799	0.962266675604481
ENSG00000286070	ENSG00000286070.2	2325.15667215584	-1.26372484386215	0.632083979877731	-1.99929896041125	0.0455760165933072	0.228388192000878
ENSG00000286071	ENSG00000286071.3	16.8786913501273	0.668215307576949	0.948320411012012	0.704630312516267	0.481040329365011	0.764169068182524
SAGSIN1	ENSG00000286075.3	420.918478876099	0.0658128362609168	0.416297440941477	0.158090897969677	0.874385172787564	0.959121392299707
ENSG00000286077	ENSG00000286077.1	25.1018529205378	0.788135740564378	1.12439231289525	0.700943728915195	0.483338133029774	0.766423773760332
ENSG00000286081	ENSG00000286081.2	20.1811540150111	0.31385367349407	1.07154206135428	0.292899070240326	0.769599299545873	0.916136615431685
ENSG00000286086	ENSG00000286086.1	13.3816328905535	1.50505455381025	1.06015080073337	1.41966081879022	0.155706450070165	0.463097076337512
ENSG00000286099	ENSG00000286099.1	14.6331804395651	-0.361339850715529	1.29730372318362	-0.278531421947043	0.780604447731243	0.920439307457323
ENSG00000286104	ENSG00000286104.1	146.103277947244	-0.541690932232557	0.604191929350587	-0.896554399220113	0.369956740194256	0.685725221106742
NOTCH2NLR	ENSG00000286106.3	37.5298461887055	0.0871154152239665	1.01729890221907	0.0856340403336111	0.931757337568303	0.977494372245921
ENSG00000286112	ENSG00000286112.1	187.930263877513	-0.414335922664533	0.495752750192905	-0.83577130435143	0.40328357271159	0.710651843997585
LINC02964	ENSG00000286122.1	18.6537640254832	1.20689619674966	0.912017531881484	1.32332565390475	0.1857271039567	0.501909518115084
ENSG00000286125	ENSG00000286125.3	33.7727150274402	-0.0966615275157171	0.715558376622956	-0.135085453086171	0.892544311506378	0.965348237963105
ENSG00000286129	ENSG00000286129.1	206.81814868207	-0.820737693329567	0.469912181131632	-1.7465767568593	0.0807107819224258	0.319942352190755
ENSG00000286132	ENSG00000286132.1	128.02389115299	0.570905818776878	0.931870429856807	0.612645063611048	0.540111054602251	0.801836626663084
ENSG00000286138	ENSG00000286138.3	17.733394224853	0.0722295343542	0.91349240798607	0.0790696602650926	0.936977215536948	0.978407837977581
DERPC	ENSG00000286140.2	2413.43887790822	-0.168649251672987	0.408036791948433	-0.413318737429688	0.679373103488093	0.875464065647295
ENSG00000286147	ENSG00000286147.1	287.142718965117	0.491775581216672	0.676897362440198	0.726514252388034	0.467523573468598	0.755674349465395
ENSG00000286153	ENSG00000286153.2	16.785695381108	2.120170353376	1.36500841724584	1.5532287761667	0.120368488906779	0.402375255150405
ENSG00000286158	ENSG00000286158.1	56.119851745969	1.18861847702666	0.715249575464537	1.66182339395963	0.0965481901706451	0.355499519649576
ENSG00000286162	ENSG00000286162.4	49.9918048471356	1.18663012210977	0.825166830792579	1.43804874096793	0.150420225092898	0.454185318012651
ENSG00000286168	ENSG00000286168.2	38.8450284534559	1.36399997385659	0.765395163675298	1.78208595845692	0.0747352152481173	0.306779445632576
ENSG00000286177	ENSG00000286177.1	157.452430614381	0.800932524674523	0.746270923745792	1.0732463227354	0.283160611812883	0.610542463235775
ENSG00000286190	ENSG00000286190.2	976.270022792006	2.48127537724831	0.611354579828066	4.0586518186322	4.93568407127967e-05	0.00161887104212332
ENSG00000286192	ENSG00000286192.1	44.7151132873099	-0.931597370555193	0.80915354073488	-1.15132335663897	0.249599231714233	0.576331662428534
CPLANE1-AS1	ENSG00000286193.3	16.3005095750687	0.17997774487249	1.15711483394097	0.155540089534166	0.876395551615318	0.959536968299862
ENSG00000286207	ENSG00000286207.1	50.7964360769744	0.285942298286094	0.690228085877376	0.414272186450689	0.678674780847141	0.874987520001446
COPG2IT1	ENSG00000286214.1	87.6289990707304	2.19944298007344	0.673566509481949	3.26536867423094	0.0010932168538111	0.018871813269095
ENSG00000286215	ENSG00000286215.1	42.1209113857749	0.0246074824900738	0.734690679826856	0.033493663613472	0.973280918702596	0.99075111384952
NOTCH2NLC	ENSG00000286219.2	139.713116354004	0.205437365394584	0.638666986364264	0.321665859956338	0.747705844115854	0.907097421784699
ENSG00000286223	ENSG00000286223.1	23.7954252240005	-0.492912109056706	0.870073683103427	-0.56651766238758	0.571041929662676	0.818569335298469
ENSG00000286231	ENSG00000286231.1	40.002282376595	0.107539126756861	0.956539711583485	0.112425156482879	0.910486309779807	0.971278795705095
ENSG00000286235	ENSG00000286235.1	147.438158643951	0.105589450881923	0.563634676871706	0.187336683165002	0.851396663073733	0.949789036463667
ARMCX5-GPRASP2	ENSG00000286237.1	57.9967689862038	1.13540581703554	0.773551803230704	1.46778252250667	0.142163306403369	0.439858798836819
ENSG00000286264	ENSG00000286264.2	331.574182749476	0.818484396848584	0.49310021823181	1.65987433504604	0.0969397355330673	0.356265457434287
ENSG00000286274	ENSG00000286274.1	13.5276650367875	-0.109366061460656	1.09975801299674	-0.0994455690871878	0.920784503152166	0.974668315756684
ENSG00000286288	ENSG00000286288.2	49.4344886178238	0.0803542047414051	0.791927384932242	0.1014666322573	0.919180044422552	0.973941184820995
ENSG00000286293	ENSG00000286293.1	123.715005664047	0.213505341975492	0.666915031683643	0.320138746065585	0.748863154900067	0.907561018146941
ENSG00000286311	ENSG00000286311.1	15.4000244169302	1.97890967069355	1.27937790328068	1.54677493305073	0.12191752675028	0.404762460198047
ENSG00000286315	ENSG00000286315.1	40.8527116347879	0.687634493383992	1.17017724521359	0.587632767767999	0.556778811813786	0.81070616024254
ENSG00000286331	ENSG00000286331.1	23.4627968155823	1.96407393945035	1.07989882262185	1.81875736717801	0.0689484552541255	0.292461260857036
ENSG00000286358	ENSG00000286358.1	46.6072170729379	0.136038461517957	0.717688703792637	0.189550791031069	0.849661151053452	0.949218592555802
ENSG00000286366	ENSG00000286366.1	33.4336018135905	1.43860481488082	0.747484226203615	1.924595549243	0.0542799766571581	0.252924365546988
ENSG00000286369	ENSG00000286369.2	26.7961826595502	1.93882150063174	0.84088627552371	2.30568812581015	0.0211280650767722	0.143104675251326
ENSG00000286373	ENSG00000286373.1	17.5218204419721	1.28660294675158	0.945313702893601	1.3610327902931	0.173503327318627	0.486033481966343
ENSG00000286378	ENSG00000286378.1	25.4265244575081	0.594950380779656	1.32681194712635	0.448405956901591	0.653860243460248	0.861700740328318
ENSG00000286379	ENSG00000286379.1	13.9157407270124	-0.263519347800109	1.11650918376783	-0.236020761522824	0.813416559861845	0.934432610962134
ENSG00000286388	ENSG00000286388.1	264.302411517436	0.308272130334766	0.487783597348543	0.631985437826217	0.527396392785938	0.794429950862157
ENSG00000286403	ENSG00000286403.1	95.6139238306223	-0.571545961734919	0.837559555688664	-0.682394413451565	0.494989587315586	0.773519386294226
ENSG00000286408	ENSG00000286408.1	38.0048792217588	-0.0437754674059124	0.750121830920117	-0.0583578101602728	0.953463620081808	0.983525772668378
ENSG00000286416	ENSG00000286416.1	18.3203880626867	1.52307313039791	0.928761388719705	1.63989712416605	0.101026558921467	0.364948108125191
ENSG00000286430	ENSG00000286430.1	17.3197359609091	0.126514210323311	0.997669403361005	0.126809752706762	0.899090976514923	0.968069746614879
ENSG00000286431	ENSG00000286431.1	155.773537247887	-0.161615617103863	0.622273468500004	-0.259717994234013	0.795081311436513	0.925973027214159
ENSG00000286449	ENSG00000286449.1	30.9075167075845	0.182062756929175	0.964890485591365	0.18868748282619	0.850337762620957	0.94933391322711
ENSG00000286450	ENSG00000286450.1	38.6879684508395	1.24360171931736	0.847704286817743	1.46702303934996	0.142369788014724	0.440146890419145
ENSG00000286451	ENSG00000286451.1	38.0112182100556	1.68779453742417	1.25535711269856	1.3444736325236	0.178795277288287	0.493021417102763
ENSG00000286456	ENSG00000286456.3	17.620550815249	-0.436181730067767	1.22706979996801	-0.355466111283269	0.722240428607427	0.895687151494573
ENSG00000286481	ENSG00000286481.2	24.3104708726751	0.960408286759476	3.95199330167087	0.243018703081663	0.807990908734719	0.931339046186697
ENSG00000286482	ENSG00000286482.2	29.2411413783001	1.95287416898526	0.850592129920245	2.29589964483727	0.0216816200683309	0.145182341761448
ENSG00000286504	ENSG00000286504.1	30.0637936198448	-0.0322415556870566	1.08130496192117	-0.0298172641599393	0.976212790079736	0.992050072404472
ENSG00000286529	ENSG00000286529.1	20.4781883691835	0.15778067684724	0.87572382890682	0.180171729532814	0.857017751786126	0.951478782359886
PARTICL	ENSG00000286532.2	92.673862015039	-0.375607844336059	0.552253655395834	-0.680136456619446	0.496418062520092	0.774137807651031
ENSG00000286535	ENSG00000286535.1	15.0243717399212	1.53432630128384	1.13380108379268	1.35325880634314	0.175972964318215	0.489267866955304
ENSG00000286540	ENSG00000286540.1	28.9511800639907	0.923173584452313	1.1648520185374	0.792524346235381	0.428055001617539	0.727809730349449
ENSG00000286545	ENSG00000286545.1	28.1597436847784	0.0464200879896876	0.813211182650491	0.0570824516190137	0.954479515207376	0.984279743838277
ENSG00000286555	ENSG00000286555.1	36.2617507621699	-0.736263103487589	0.750217885861681	-0.981399027353149	0.326396005620686	0.648130275179395
ENSG00000286584	ENSG00000286584.3	20.6822243645171	0.482309519862966	0.895971261787161	0.538309140519665	0.590363641962683	0.828718701880042
ENSG00000286585	ENSG00000286585.3	27.6363812528162	1.01284358096456	0.897174179865259	1.12892635978075	0.258928899897442	0.585164549440172
ENSG00000286587	ENSG00000286587.1	22.0531003051664	0.602622678557831	1.58683896404202	0.379762970416873	0.704121371972834	0.888481804000042
ENSG00000286599	ENSG00000286599.1	34.7276627699842	1.19843263043448	0.728786327679939	1.64442249383251	0.100088961917849	0.362713565759294
ENSG00000286614	ENSG00000286614.1	23.6291059598503	1.15944838815393	1.14844655187279	1.0095797547245	0.312696673205993	0.637791048974577
ENSG00000286616	ENSG00000286616.1	13.4938707346939	1.00460742495314	1.20365969654677	0.834627451459333	0.403927500894901	0.711140998310521
ENSG00000286619	ENSG00000286619.1	186.401849001621	-0.358272785082915	0.491759223102354	-0.728553259911803	0.466274978287537	0.754874905702154
ENSG00000286647	ENSG00000286647.1	13.3698914431279	0.344118585398524	1.03839965927397	0.331393199453787	0.740347501022933	0.903932680662757
ENSG00000286656	ENSG00000286656.2	41.7461735191774	0.539946467049432	0.830893133212033	0.649838644065006	0.515796454091347	0.787476003717406
ENSG00000286667	ENSG00000286667.1	20.2745085129393	-0.294315103549059	1.16859754937974	-0.251853260949651	0.801154487570581	0.928810971853805
ENSG00000286681	ENSG00000286681.1	40.0405171633363	1.04855313492667	0.694349171166219	1.51012369348052	0.131011864766871	0.420086276652542
ENSG00000286689	ENSG00000286689.1	22.1136226334457	1.03366968164873	0.923732127358	1.11901454007578	0.263133936061473	0.590225998942276
ENSG00000286695	ENSG00000286695.1	14.0214657467025	1.5835007462238	1.50615616447469	1.05135229903341	0.293096815346755	0.619241987321638
ENSG00000286707	ENSG00000286707.1	19.7078361192353	0.947563591631733	0.972030830616164	0.974828741832272	0.329645217517653	0.650239904103646
ENSG00000286722	ENSG00000286722.1	22.1255220488456	0.250005096775263	0.994330949392505	0.251430468827312	0.801481313416585	0.92907889979952
ENSG00000286724	ENSG00000286724.1	39.0168921264006	0.902706293451292	0.729368713888896	1.23765425670397	0.215844287198326	0.540841583806208
ENSG00000286729	ENSG00000286729.1	15.431921729852	-0.461388010784774	1.08371398950982	-0.425747028506539	0.670292189594972	0.87034862772024
ENSG00000286746	ENSG00000286746.1	47.5435496380751	0.0552385558691853	0.666416528031356	0.0828889343911744	0.933939852838555	0.977916154660781
ENSG00000286753	ENSG00000286753.3	22.0473771114526	0.997445348336558	0.838923906250199	1.18895806986228	0.234456167219966	0.560638472292927
ENSG00000286757	ENSG00000286757.4	65.7759870519092	0.405462785745798	0.868918598271421	0.466629194670713	0.640765195755401	0.854823309738427
ENSG00000286760	ENSG00000286760.3	133.937086463335	2.52336002998875	0.610403812818014	4.13391918104067	3.56628928113143e-05	0.00126099831557966
ENSG00000286787	ENSG00000286787.3	33.3155303108077	0.409705616358585	0.75292289156853	0.544153486295342	0.586335856815784	0.826636041288983
ENSG00000286797	ENSG00000286797.1	28.9686992313361	0.647859857518824	0.956841775592863	0.677081492514692	0.498354250749897	0.775537334901155
ENSG00000286808	ENSG00000286808.1	51.8228340754789	-0.275893561809167	0.707258758281392	-0.390088575897705	0.696471050136355	0.884104475375248
ENSG00000286827	ENSG00000286827.1	27.1091744648284	0.643139322085804	0.877315399505182	0.733076522364184	0.463511758574274	0.753064719533762
ENSG00000286828	ENSG00000286828.1	34.5838838435644	1.19919309675276	0.850680599349803	1.40968666461811	0.158632224080348	0.466238428865109
ENSG00000286830	ENSG00000286830.1	15.9300908383749	0.801505102186516	1.05507203673022	0.759668604875992	0.447452699535083	0.74124866046894
ENSG00000286833	ENSG00000286833.3	38.5918087576398	0.427805955429395	0.773140979665471	0.553334988936302	0.580034046454826	0.823432829264453
ENSG00000286834	ENSG00000286834.1	632.743317221538	-0.121068225681125	0.598645862262667	-0.202236803614629	0.839731602399043	0.945150439663007
ENSG00000286835	ENSG00000286835.1	13.9250559063748	0.224077013328811	1.10210821107496	0.203316707993904	0.83888749716399	0.94472583436958
ENSG00000286837	ENSG00000286837.1	16.3887069477623	-0.380001528032539	0.965125081077837	-0.393732932117109	0.693778224973027	0.882970889289998
ENSG00000286846	ENSG00000286846.1	14.0234081444847	0.107001118579995	1.00844394153089	0.106105172705544	0.915498907091001	0.973472532202479
ENSG00000286861	ENSG00000286861.1	16.6207408234475	0.460862215815895	0.962438022403056	0.478848720736526	0.632046253542768	0.850947846358156
ENSG00000286873	ENSG00000286873.1	31.0849656896966	0.731071983260581	0.756445893235652	0.966456411222572	0.333815848197034	0.653909439897246
ENSG00000286874	ENSG00000286874.1	14.0744543806448	0.660589596767616	1.02618482763838	0.643733544850661	0.519748233563643	0.790391908338224
ENSG00000286883	ENSG00000286883.1	41.6253815548599	-0.496851335582163	0.715591479404018	-0.694322598692716	0.487479921855209	0.768766125171609
ENSG00000286895	ENSG00000286895.1	42.0279954393072	1.38381872207889	0.729388296970259	1.89723186926224	0.0577973424409388	0.263475569704341
